merchant_id,merchant_name,category,country,city,risk_tier,registered_since
MER-01621,Merchant_1621,online_gambling,UK,Manchester,high,2019-06-01
MER-01622,Merchant_1622,jewelry,US,Dallas,high,2020-08-01
MER-01623,Merchant_1623,online_retail,BR,Rio de Janeiro,low,2019-05-01
MER-01624,Merchant_1624,wire_transfer,UK,London,high,2016-02-01
MER-01625,Merchant_1625,utilities,UK,Manchester,low,2021-01-01
MER-01626,Merchant_1626,gas_station,US,Phoenix,low,2014-04-01
MER-01627,Merchant_1627,clothing,IN,Mumbai,low,2022-03-01
MER-01628,Merchant_1628,utilities,NG,Lagos,high,2020-02-01
MER-01629,Merchant_1629,clothing,UK,London,low,2022-11-01
MER-01630,Merchant_1630,online_retail,CA,Montreal,low,2011-04-01
MER-01631,Merchant_1631,restaurant,DE,Frankfurt,low,2019-11-01
MER-01632,Merchant_1632,travel,DE,Berlin,low,2020-04-01
MER-01633,Merchant_1633,healthcare,PH,Cebu,high,2020-07-01
MER-01634,Merchant_1634,clothing,PH,Manila,high,2011-09-01
MER-01635,Merchant_1635,online_gambling,US,Dallas,high,2010-12-01
MER-01636,Merchant_1636,gas_station,US,Phoenix,low,2017-02-01
MER-01637,Merchant_1637,wire_transfer,CN,Shanghai,high,2016-05-01
MER-01638,Merchant_1638,travel,US,Phoenix,low,2010-03-01
MER-01639,Merchant_1639,healthcare,DE,Frankfurt,low,2011-03-01
MER-01640,Merchant_1640,utilities,US,New York,low,2021-11-01
MER-01641,Merchant_1641,grocery,US,Los Angeles,low,2010-12-01
MER-01642,Merchant_1642,online_gambling,US,Houston,high,2016-12-01
MER-01643,Merchant_1643,jewelry,RO,Cluj,high,2015-06-01
MER-01644,Merchant_1644,crypto_exchange,CN,Beijing,high,2013-10-01
MER-01645,Merchant_1645,online_retail,RO,Bucharest,high,2014-07-01
MER-01646,Merchant_1646,electronics,UK,London,low,2016-02-01
MER-01647,Merchant_1647,jewelry,CA,Toronto,high,2023-06-01
MER-01648,Merchant_1648,crypto_exchange,DE,Berlin,high,2022-09-01
MER-01649,Merchant_1649,healthcare,UK,Birmingham,low,2018-01-01
MER-01650,Merchant_1650,online_retail,RU,Moscow,high,2019-11-01
MER-01651,Merchant_1651,online_gambling,RO,Bucharest,high,2019-02-01
MER-01652,Merchant_1652,clothing,US,Los Angeles,low,2011-03-01
MER-01653,Merchant_1653,wire_transfer,UK,Birmingham,high,2013-12-01
MER-01654,Merchant_1654,clothing,DE,Munich,low,2020-10-01
MER-01655,Merchant_1655,healthcare,US,Dallas,low,2011-02-01
MER-01656,Merchant_1656,utilities,CA,Vancouver,low,2010-12-01
MER-01657,Merchant_1657,crypto_exchange,UK,Manchester,high,2011-06-01
MER-01658,Merchant_1658,jewelry,US,Dallas,high,2022-03-01
MER-01659,Merchant_1659,gas_station,RU,St Petersburg,high,2016-01-01
MER-01660,Merchant_1660,entertainment,RU,Moscow,high,2022-07-01
MER-01661,Merchant_1661,healthcare,US,Houston,low,2018-10-01
MER-01662,Merchant_1662,online_retail,UK,Birmingham,low,2020-10-01
MER-01663,Merchant_1663,restaurant,UK,London,low,2020-12-01
MER-01664,Merchant_1664,grocery,UK,Birmingham,low,2024-05-01
MER-01665,Merchant_1665,jewelry,BR,Sao Paulo,high,2013-12-01
MER-01666,Merchant_1666,jewelry,BR,Sao Paulo,high,2017-07-01
MER-01667,Merchant_1667,jewelry,DE,Frankfurt,high,2011-01-01
MER-01668,Merchant_1668,wire_transfer,IN,Bangalore,high,2023-06-01
MER-01669,Merchant_1669,entertainment,CA,Vancouver,low,2013-08-01
MER-01670,Merchant_1670,wire_transfer,UK,Birmingham,high,2021-11-01
MER-01671,Merchant_1671,healthcare,CN,Shanghai,high,2023-05-01
MER-01672,Merchant_1672,restaurant,NG,Abuja,high,2012-11-01
MER-01673,Merchant_1673,online_retail,UK,Manchester,low,2020-02-01
MER-01674,Merchant_1674,wire_transfer,UK,Manchester,high,2021-09-01
MER-01675,Merchant_1675,healthcare,IN,Delhi,low,2020-05-01
MER-01676,Merchant_1676,electronics,US,Los Angeles,low,2022-12-01
MER-01677,Merchant_1677,online_retail,US,Houston,low,2015-12-01
MER-01678,Merchant_1678,crypto_exchange,IN,Mumbai,high,2021-06-01
MER-01679,Merchant_1679,healthcare,BR,Rio de Janeiro,low,2021-05-01
MER-01680,Merchant_1680,grocery,RU,Moscow,high,2016-09-01
MER-01681,Merchant_1681,jewelry,CA,Toronto,high,2011-10-01
MER-01682,Merchant_1682,crypto_exchange,CN,Beijing,high,2024-12-01
MER-01683,Merchant_1683,grocery,RO,Cluj,high,2024-01-01
MER-01684,Merchant_1684,healthcare,DE,Frankfurt,low,2021-02-01
MER-01685,Merchant_1685,electronics,IN,Mumbai,low,2020-03-01
MER-01686,Merchant_1686,gas_station,IN,Delhi,low,2013-03-01
MER-01687,Merchant_1687,gas_station,US,Los Angeles,low,2022-02-01
MER-01688,Merchant_1688,clothing,PH,Manila,high,2011-08-01
MER-01689,Merchant_1689,clothing,CN,Shanghai,high,2015-06-01
MER-01690,Merchant_1690,gas_station,UK,London,low,2016-01-01
MER-01691,Merchant_1691,restaurant,DE,Berlin,low,2019-03-01
MER-01692,Merchant_1692,wire_transfer,CN,Shanghai,high,2015-07-01
MER-01693,Merchant_1693,healthcare,US,Houston,low,2013-02-01
MER-01694,Merchant_1694,entertainment,US,Dallas,low,2013-02-01
MER-01695,Merchant_1695,online_retail,NG,Abuja,high,2016-11-01
MER-01696,Merchant_1696,healthcare,BR,Rio de Janeiro,low,2013-06-01
MER-01697,Merchant_1697,online_gambling,BR,Sao Paulo,high,2018-06-01
MER-01698,Merchant_1698,restaurant,NG,Lagos,high,2010-09-01
MER-01699,Merchant_1699,online_gambling,NG,Abuja,high,2011-08-01
MER-01700,Merchant_1700,online_retail,PH,Cebu,high,2023-04-01
MER-01701,Merchant_1701,restaurant,US,Los Angeles,low,2021-12-01
MER-01702,Merchant_1702,gas_station,UK,Manchester,low,2023-11-01
MER-01703,Merchant_1703,gas_station,CA,Vancouver,low,2019-02-01
MER-01704,Merchant_1704,restaurant,CN,Beijing,high,2011-12-01
MER-01705,Merchant_1705,utilities,IN,Mumbai,low,2015-08-01
MER-01706,Merchant_1706,wire_transfer,IN,Bangalore,high,2023-12-01
MER-01707,Merchant_1707,utilities,NG,Lagos,high,2011-04-01
MER-01708,Merchant_1708,restaurant,US,Phoenix,low,2012-07-01
MER-01709,Merchant_1709,electronics,NG,Abuja,high,2011-08-01
MER-01710,Merchant_1710,entertainment,US,New York,low,2012-12-01
MER-01711,Merchant_1711,online_gambling,UA,Odessa,high,2017-12-01
MER-01712,Merchant_1712,restaurant,UK,Birmingham,low,2020-04-01
MER-01713,Merchant_1713,entertainment,US,Los Angeles,low,2024-09-01
MER-01714,Merchant_1714,utilities,BR,Sao Paulo,low,2014-12-01
MER-01715,Merchant_1715,restaurant,CN,Beijing,high,2023-12-01
MER-01716,Merchant_1716,crypto_exchange,PH,Cebu,high,2020-09-01
MER-01717,Merchant_1717,online_retail,BR,Sao Paulo,low,2020-03-01
MER-01718,Merchant_1718,restaurant,CN,Beijing,high,2024-10-01
MER-01719,Merchant_1719,utilities,RO,Cluj,high,2012-04-01
MER-01720,Merchant_1720,gas_station,RU,Moscow,high,2016-11-01
MER-01721,Merchant_1721,online_gambling,US,Houston,high,2018-04-01
MER-01722,Merchant_1722,restaurant,RO,Bucharest,high,2015-05-01
MER-01723,Merchant_1723,jewelry,UK,Birmingham,high,2023-09-01
MER-01724,Merchant_1724,gas_station,UA,Odessa,high,2014-08-01
MER-01725,Merchant_1725,jewelry,PH,Manila,high,2014-05-01
MER-01726,Merchant_1726,utilities,IN,Bangalore,low,2019-04-01
MER-01727,Merchant_1727,travel,BR,Rio de Janeiro,low,2012-08-01
MER-01728,Merchant_1728,gas_station,DE,Frankfurt,low,2023-12-01
MER-01729,Merchant_1729,entertainment,US,Dallas,low,2017-07-01
MER-01730,Merchant_1730,clothing,US,Houston,low,2017-12-01
MER-01731,Merchant_1731,restaurant,US,Dallas,low,2024-11-01
MER-01732,Merchant_1732,utilities,PH,Cebu,high,2011-12-01
MER-01733,Merchant_1733,online_retail,RO,Cluj,high,2015-02-01
MER-01734,Merchant_1734,online_gambling,PH,Cebu,high,2014-07-01
MER-01735,Merchant_1735,online_gambling,RO,Bucharest,high,2012-11-01
MER-01736,Merchant_1736,restaurant,US,Phoenix,low,2023-10-01
MER-01737,Merchant_1737,wire_transfer,US,New York,high,2015-12-01
MER-01738,Merchant_1738,wire_transfer,UK,London,high,2022-09-01
MER-01739,Merchant_1739,healthcare,PH,Manila,high,2011-10-01
MER-01740,Merchant_1740,clothing,RU,St Petersburg,high,2018-08-01
MER-01741,Merchant_1741,online_retail,PH,Manila,high,2018-02-01
MER-01742,Merchant_1742,utilities,NG,Lagos,high,2019-10-01
MER-01743,Merchant_1743,online_retail,UA,Kyiv,high,2023-08-01
MER-01744,Merchant_1744,electronics,RO,Bucharest,high,2014-09-01
MER-01745,Merchant_1745,travel,CN,Shanghai,high,2012-05-01
MER-01746,Merchant_1746,jewelry,CA,Toronto,high,2015-10-01
MER-01747,Merchant_1747,utilities,CN,Beijing,high,2011-07-01
MER-01748,Merchant_1748,restaurant,RO,Cluj,high,2014-10-01
MER-01749,Merchant_1749,online_retail,BR,Sao Paulo,low,2021-09-01
MER-01750,Merchant_1750,utilities,US,Chicago,low,2018-04-01
MER-01751,Merchant_1751,wire_transfer,RO,Cluj,high,2011-04-01
MER-01752,Merchant_1752,travel,CA,Toronto,low,2012-09-01
MER-01753,Merchant_1753,wire_transfer,UK,Manchester,high,2013-03-01
MER-01754,Merchant_1754,entertainment,IN,Bangalore,low,2019-06-01
MER-01755,Merchant_1755,travel,US,New York,low,2014-09-01
MER-01756,Merchant_1756,grocery,US,Houston,low,2023-06-01
MER-01757,Merchant_1757,healthcare,IN,Delhi,low,2010-09-01
MER-01758,Merchant_1758,entertainment,DE,Munich,low,2022-02-01
MER-01759,Merchant_1759,online_gambling,BR,Sao Paulo,high,2022-10-01
MER-01760,Merchant_1760,healthcare,IN,Mumbai,low,2022-06-01
MER-01761,Merchant_1761,jewelry,RU,Moscow,high,2018-08-01
MER-01762,Merchant_1762,crypto_exchange,DE,Berlin,high,2013-05-01
MER-01763,Merchant_1763,wire_transfer,RU,St Petersburg,high,2010-09-01
MER-01764,Merchant_1764,grocery,BR,Sao Paulo,low,2024-06-01
MER-01765,Merchant_1765,online_gambling,US,Los Angeles,high,2018-03-01
MER-01766,Merchant_1766,electronics,RU,Moscow,high,2011-05-01
MER-01767,Merchant_1767,entertainment,IN,Mumbai,low,2010-08-01
MER-01768,Merchant_1768,entertainment,UA,Kyiv,high,2019-01-01
MER-01769,Merchant_1769,grocery,RU,Moscow,high,2012-12-01
MER-01770,Merchant_1770,clothing,DE,Berlin,low,2014-05-01
MER-01771,Merchant_1771,electronics,CA,Vancouver,low,2015-08-01
MER-01772,Merchant_1772,utilities,UK,London,low,2010-08-01
MER-01773,Merchant_1773,gas_station,UK,Manchester,low,2024-03-01
MER-01774,Merchant_1774,clothing,UK,Manchester,low,2014-10-01
MER-01775,Merchant_1775,gas_station,RO,Cluj,high,2014-03-01
MER-01776,Merchant_1776,utilities,UK,Birmingham,low,2018-02-01
MER-01777,Merchant_1777,online_gambling,US,Phoenix,high,2015-05-01
MER-01778,Merchant_1778,clothing,PH,Cebu,high,2019-03-01
MER-01779,Merchant_1779,online_gambling,UA,Odessa,high,2015-08-01
MER-01780,Merchant_1780,wire_transfer,UK,London,high,2017-03-01
MER-01781,Merchant_1781,restaurant,NG,Abuja,high,2018-03-01
MER-01782,Merchant_1782,crypto_exchange,NG,Lagos,high,2018-09-01
MER-01783,Merchant_1783,travel,US,Dallas,low,2018-02-01
MER-01784,Merchant_1784,healthcare,NG,Abuja,high,2023-01-01
MER-01785,Merchant_1785,online_gambling,NG,Abuja,high,2012-05-01
MER-01786,Merchant_1786,travel,US,Houston,low,2023-04-01
MER-01787,Merchant_1787,utilities,CN,Shanghai,high,2011-10-01
MER-01788,Merchant_1788,travel,DE,Frankfurt,low,2024-10-01
MER-01789,Merchant_1789,healthcare,UA,Odessa,high,2011-10-01
MER-01790,Merchant_1790,healthcare,UA,Odessa,high,2014-12-01
MER-01791,Merchant_1791,electronics,US,Phoenix,low,2023-09-01
MER-01792,Merchant_1792,healthcare,IN,Bangalore,low,2017-12-01
MER-01793,Merchant_1793,electronics,UA,Kyiv,high,2021-06-01
MER-01794,Merchant_1794,grocery,UK,Manchester,low,2020-05-01
MER-01795,Merchant_1795,travel,DE,Frankfurt,low,2011-06-01
MER-01796,Merchant_1796,jewelry,CA,Vancouver,high,2020-05-01
MER-01797,Merchant_1797,online_retail,PH,Cebu,high,2021-07-01
MER-01798,Merchant_1798,utilities,US,Houston,low,2023-02-01
MER-01799,Merchant_1799,electronics,NG,Lagos,high,2014-10-01
MER-01800,Merchant_1800,travel,UA,Odessa,high,2012-11-01
MER-01801,Merchant_1801,clothing,US,Houston,low,2010-11-01
MER-01802,Merchant_1802,entertainment,UK,Manchester,low,2011-04-01
MER-01803,Merchant_1803,jewelry,US,Chicago,high,2015-11-01
MER-01804,Merchant_1804,restaurant,US,Los Angeles,low,2020-04-01
MER-01805,Merchant_1805,entertainment,US,New York,low,2023-03-01
MER-01806,Merchant_1806,grocery,UK,Manchester,low,2010-09-01
MER-01807,Merchant_1807,electronics,US,Phoenix,low,2021-08-01
MER-01808,Merchant_1808,wire_transfer,CN,Shanghai,high,2012-09-01
MER-01809,Merchant_1809,electronics,RO,Bucharest,high,2023-05-01
MER-01810,Merchant_1810,utilities,IN,Delhi,low,2018-08-01
MER-01811,Merchant_1811,electronics,PH,Manila,high,2014-01-01
MER-01812,Merchant_1812,utilities,RO,Bucharest,high,2013-11-01
MER-01813,Merchant_1813,online_retail,US,Los Angeles,low,2010-09-01
MER-01814,Merchant_1814,jewelry,IN,Mumbai,high,2010-01-01
MER-01815,Merchant_1815,electronics,US,Los Angeles,low,2015-09-01
MER-01816,Merchant_1816,wire_transfer,RO,Bucharest,high,2018-05-01
MER-01817,Merchant_1817,online_retail,US,Phoenix,low,2011-10-01
MER-01818,Merchant_1818,grocery,NG,Abuja,high,2013-04-01
MER-01819,Merchant_1819,gas_station,PH,Cebu,high,2023-11-01
MER-01820,Merchant_1820,online_retail,US,Chicago,low,2023-03-01
MER-01821,Merchant_1821,clothing,UK,Birmingham,low,2017-12-01
MER-01822,Merchant_1822,grocery,CA,Toronto,low,2020-02-01
MER-01823,Merchant_1823,wire_transfer,UK,Manchester,high,2010-06-01
MER-01824,Merchant_1824,online_retail,US,Houston,low,2019-11-01
MER-01825,Merchant_1825,wire_transfer,IN,Mumbai,high,2012-03-01
MER-01826,Merchant_1826,grocery,RU,Moscow,high,2011-01-01
MER-01827,Merchant_1827,crypto_exchange,DE,Munich,high,2023-07-01
MER-01828,Merchant_1828,entertainment,RU,St Petersburg,high,2015-07-01
MER-01829,Merchant_1829,electronics,US,Phoenix,low,2018-01-01
MER-01830,Merchant_1830,wire_transfer,CN,Beijing,high,2022-07-01
MER-01831,Merchant_1831,gas_station,RO,Bucharest,high,2024-08-01
MER-01832,Merchant_1832,gas_station,DE,Berlin,low,2022-02-01
MER-01833,Merchant_1833,crypto_exchange,UA,Odessa,high,2023-12-01
MER-01834,Merchant_1834,restaurant,CN,Beijing,high,2014-12-01
MER-01835,Merchant_1835,clothing,CN,Beijing,high,2014-12-01
MER-01836,Merchant_1836,healthcare,US,New York,low,2015-07-01
MER-01837,Merchant_1837,clothing,RO,Cluj,high,2012-09-01
MER-01838,Merchant_1838,grocery,CN,Shanghai,high,2015-07-01
MER-01839,Merchant_1839,online_gambling,BR,Rio de Janeiro,high,2018-10-01
MER-01840,Merchant_1840,electronics,US,Houston,low,2014-11-01
MER-01841,Merchant_1841,restaurant,US,Los Angeles,low,2012-12-01
MER-01842,Merchant_1842,electronics,US,New York,low,2019-03-01
MER-01843,Merchant_1843,gas_station,RU,Moscow,high,2023-03-01
MER-01844,Merchant_1844,travel,UA,Odessa,high,2018-04-01
MER-01845,Merchant_1845,electronics,PH,Cebu,high,2016-08-01
MER-01846,Merchant_1846,jewelry,CA,Vancouver,high,2023-12-01
MER-01847,Merchant_1847,crypto_exchange,US,Houston,high,2015-11-01
MER-01848,Merchant_1848,online_retail,CA,Toronto,low,2023-11-01
MER-01849,Merchant_1849,grocery,CN,Beijing,high,2013-03-01
MER-01850,Merchant_1850,clothing,RO,Cluj,high,2017-10-01
MER-01851,Merchant_1851,restaurant,UA,Kyiv,high,2016-01-01
MER-01852,Merchant_1852,electronics,CA,Toronto,low,2021-03-01
MER-01853,Merchant_1853,utilities,BR,Rio de Janeiro,low,2020-02-01
MER-01854,Merchant_1854,entertainment,CA,Vancouver,low,2015-07-01
MER-01855,Merchant_1855,clothing,UK,Manchester,low,2010-11-01
MER-01856,Merchant_1856,clothing,PH,Cebu,high,2021-07-01
MER-01857,Merchant_1857,travel,RU,Moscow,high,2015-03-01
MER-01858,Merchant_1858,crypto_exchange,UA,Odessa,high,2014-07-01
MER-01859,Merchant_1859,utilities,UK,Birmingham,low,2019-09-01
MER-01860,Merchant_1860,travel,PH,Manila,high,2015-06-01
MER-01861,Merchant_1861,grocery,US,New York,low,2016-01-01
MER-01862,Merchant_1862,grocery,US,Houston,low,2018-07-01
MER-01863,Merchant_1863,jewelry,RU,St Petersburg,high,2024-10-01
MER-01864,Merchant_1864,electronics,US,Houston,low,2011-04-01
MER-01865,Merchant_1865,wire_transfer,RO,Cluj,high,2020-06-01
MER-01866,Merchant_1866,jewelry,NG,Lagos,high,2023-06-01
MER-01867,Merchant_1867,clothing,US,Phoenix,low,2012-07-01
MER-01868,Merchant_1868,wire_transfer,DE,Munich,high,2021-03-01
MER-01869,Merchant_1869,clothing,US,Houston,low,2017-12-01
MER-01870,Merchant_1870,healthcare,UK,Manchester,low,2018-12-01
MER-01871,Merchant_1871,electronics,NG,Lagos,high,2010-07-01
MER-01872,Merchant_1872,utilities,US,New York,low,2017-02-01
MER-01873,Merchant_1873,entertainment,RO,Bucharest,high,2024-04-01
MER-01874,Merchant_1874,electronics,RO,Cluj,high,2021-04-01
MER-01875,Merchant_1875,grocery,US,Dallas,low,2021-08-01
MER-01876,Merchant_1876,entertainment,UK,London,low,2013-12-01
MER-01877,Merchant_1877,online_retail,US,Houston,low,2015-12-01
MER-01878,Merchant_1878,clothing,US,Chicago,low,2021-05-01
MER-01879,Merchant_1879,online_retail,US,Chicago,low,2013-01-01
MER-01880,Merchant_1880,travel,DE,Berlin,low,2018-08-01
MER-01881,Merchant_1881,clothing,PH,Manila,high,2010-07-01
MER-01882,Merchant_1882,utilities,RU,Moscow,high,2017-07-01
MER-01883,Merchant_1883,grocery,CA,Montreal,low,2020-02-01
MER-01884,Merchant_1884,grocery,US,Los Angeles,low,2012-02-01
MER-01885,Merchant_1885,online_retail,US,Los Angeles,low,2010-04-01
MER-01886,Merchant_1886,healthcare,NG,Lagos,high,2020-10-01
MER-01887,Merchant_1887,gas_station,UK,Manchester,low,2021-12-01
MER-01888,Merchant_1888,travel,UK,Manchester,low,2023-02-01
MER-01889,Merchant_1889,clothing,UA,Odessa,high,2016-08-01
MER-01890,Merchant_1890,online_retail,US,Dallas,low,2017-08-01
MER-01891,Merchant_1891,entertainment,US,Chicago,low,2010-02-01
MER-01892,Merchant_1892,utilities,IN,Mumbai,low,2022-02-01
MER-01893,Merchant_1893,electronics,IN,Delhi,low,2011-08-01
MER-01894,Merchant_1894,jewelry,IN,Mumbai,high,2010-02-01
MER-01895,Merchant_1895,online_gambling,RU,St Petersburg,high,2017-03-01
MER-01896,Merchant_1896,online_gambling,RU,Moscow,high,2010-07-01
MER-01897,Merchant_1897,healthcare,US,Chicago,low,2011-12-01
MER-01898,Merchant_1898,clothing,UA,Kyiv,high,2021-08-01
MER-01899,Merchant_1899,healthcare,UA,Kyiv,high,2023-04-01
MER-01900,Merchant_1900,wire_transfer,US,Dallas,high,2020-02-01
MER-01901,Merchant_1901,travel,UK,Manchester,low,2020-06-01
MER-01902,Merchant_1902,utilities,UK,Manchester,low,2015-03-01
MER-01903,Merchant_1903,online_gambling,PH,Manila,high,2024-09-01
MER-01904,Merchant_1904,gas_station,US,Houston,low,2011-11-01
MER-01905,Merchant_1905,restaurant,IN,Mumbai,low,2018-09-01
MER-01906,Merchant_1906,online_retail,RU,St Petersburg,high,2018-12-01
MER-01907,Merchant_1907,utilities,RO,Cluj,high,2013-07-01
MER-01908,Merchant_1908,entertainment,PH,Manila,high,2021-05-01
MER-01909,Merchant_1909,jewelry,US,Dallas,high,2020-02-01
MER-01910,Merchant_1910,wire_transfer,US,Phoenix,high,2017-08-01
MER-01911,Merchant_1911,grocery,BR,Sao Paulo,low,2020-10-01
MER-01912,Merchant_1912,crypto_exchange,US,Dallas,high,2014-04-01
MER-01913,Merchant_1913,entertainment,UK,Birmingham,low,2021-07-01
MER-01914,Merchant_1914,crypto_exchange,US,New York,high,2015-05-01
MER-01915,Merchant_1915,gas_station,US,Chicago,low,2024-12-01
MER-01916,Merchant_1916,grocery,UK,London,low,2023-02-01
MER-01917,Merchant_1917,grocery,US,Chicago,low,2022-06-01
MER-01918,Merchant_1918,grocery,BR,Rio de Janeiro,low,2023-06-01
MER-01919,Merchant_1919,utilities,RU,St Petersburg,high,2014-08-01
MER-01920,Merchant_1920,gas_station,BR,Rio de Janeiro,low,2016-12-01
MER-01921,Merchant_1921,entertainment,UK,London,low,2024-10-01
MER-01922,Merchant_1922,gas_station,NG,Lagos,high,2015-09-01
MER-01923,Merchant_1923,grocery,IN,Mumbai,low,2014-10-01
MER-01924,Merchant_1924,electronics,US,Houston,low,2017-07-01
MER-01925,Merchant_1925,wire_transfer,US,Houston,high,2016-11-01
MER-01926,Merchant_1926,healthcare,UK,Birmingham,low,2024-10-01
MER-01927,Merchant_1927,travel,US,Chicago,low,2012-02-01
MER-01928,Merchant_1928,crypto_exchange,IN,Mumbai,high,2022-09-01
MER-01929,Merchant_1929,healthcare,IN,Delhi,low,2017-12-01
MER-01930,Merchant_1930,clothing,PH,Cebu,high,2014-05-01
MER-01931,Merchant_1931,electronics,UK,Birmingham,low,2022-11-01
MER-01932,Merchant_1932,restaurant,RU,Moscow,high,2020-01-01
MER-01933,Merchant_1933,electronics,NG,Abuja,high,2022-06-01
MER-01934,Merchant_1934,entertainment,US,Phoenix,low,2024-04-01
MER-01935,Merchant_1935,crypto_exchange,US,Phoenix,high,2010-05-01
MER-01936,Merchant_1936,clothing,CN,Beijing,high,2023-09-01
MER-01937,Merchant_1937,gas_station,PH,Manila,high,2022-02-01
MER-01938,Merchant_1938,grocery,CA,Vancouver,low,2019-08-01
MER-01939,Merchant_1939,online_retail,RU,Moscow,high,2016-06-01
MER-01940,Merchant_1940,clothing,NG,Abuja,high,2011-09-01
MER-01941,Merchant_1941,utilities,UK,Manchester,low,2022-07-01
MER-01942,Merchant_1942,clothing,PH,Cebu,high,2014-12-01
MER-01943,Merchant_1943,crypto_exchange,US,New York,high,2017-02-01
MER-01944,Merchant_1944,entertainment,US,Chicago,low,2017-03-01
MER-01945,Merchant_1945,gas_station,UA,Kyiv,high,2017-01-01
MER-01946,Merchant_1946,wire_transfer,UA,Kyiv,high,2018-08-01
MER-01947,Merchant_1947,electronics,PH,Manila,high,2011-11-01
MER-01948,Merchant_1948,healthcare,US,Phoenix,low,2023-10-01
MER-01949,Merchant_1949,travel,US,Houston,low,2021-11-01
MER-01950,Merchant_1950,clothing,NG,Abuja,high,2020-09-01
MER-01951,Merchant_1951,utilities,NG,Lagos,high,2019-02-01
MER-01952,Merchant_1952,entertainment,US,Houston,low,2011-07-01
MER-01953,Merchant_1953,healthcare,US,Chicago,low,2022-09-01
MER-01954,Merchant_1954,restaurant,CN,Shanghai,high,2017-12-01
MER-01955,Merchant_1955,utilities,RU,Moscow,high,2017-09-01
